URL;Time;Time_sys
https://www.wiktionary.org/;0.193009;0.199296
https://steamcommunity.com/;0.328056;0.333737
https://rottentomatoes.com/;0.230159;0.280574
https://www.foxnews.com/;0.113431;0.144036
https://www.netflix.com/ua/;0.731698;0.862715
https://play.google.com/store;0.189158;0.654483
https://www.imdb.com/;0.595041;0.73649
https://www.youtube.com/;0.185687;0.465829
https://www.youtube.com/;0.214676;0.57662
https://www.amazon.com/;Null;0.238145
https://www.google.com/;0.184283;0.190487
https://www.wiktionary.org/;0.193469;0.199824
https://steamcommunity.com/;0.312217;0.318047
https://rottentomatoes.com/;0.180088;0.23215
https://www.foxnews.com/;0.131121;0.163014
https://www.netflix.com/ua/;0.530529;0.660001
https://play.google.com/store;0.206382;0.636499
https://www.imdb.com/;0.452102;0.598614
https://www.youtube.com/;0.180281;0.97657
https://www.youtube.com/;0.190362;0.520859
https://www.amazon.com/;Null;0.242448
https://www.google.com/;0.183936;0.189926
https://www.wiktionary.org/;0.19366;0.200017
https://steamcommunity.com/;0.324172;0.32979
https://rottentomatoes.com/;0.181331;0.234245
https://www.foxnews.com/;0.130692;0.163275
https://www.netflix.com/ua/;0.544976;0.676988
https://play.google.com/store;0.182886;0.527007
https://www.imdb.com/;0.428894;0.569319
https://www.youtube.com/;0.1927;0.492839
https://www.youtube.com/;0.203379;0.55494
https://www.amazon.com/;Null;0.249655
https://www.google.com/;0.180606;0.185356
https://www.wiktionary.org/;0.196784;0.203933
https://steamcommunity.com/;0.35472;0.360192
https://rottentomatoes.com/;0.245939;0.300506
https://www.foxnews.com/;0.151618;0.183332
https://www.netflix.com/ua/;0.982019;1.110507
https://play.google.com/store;0.210182;0.646671
https://www.imdb.com/;0.418933;0.566069
https://www.youtube.com/;0.176862;0.395684
https://www.youtube.com/;0.190996;0.512272
https://www.amazon.com/;Null;0.246497
https://www.google.com/;0.187144;0.193336
https://www.wiktionary.org/;0.193401;0.199634
https://steamcommunity.com/;0.320356;0.326641
https://rottentomatoes.com/;0.243485;0.296826
https://www.foxnews.com/;0.129454;0.162138
https://www.netflix.com/ua/;0.521473;0.652312
https://play.google.com/store;0.199048;0.485454
https://www.imdb.com/;0.42053;0.521415
https://www.youtube.com/;0.204467;0.572993
